id,description,title,repin_count,text
188658671886273069,"Nothing beats an oversized coat in the winter. A layering must-have, this chic closet staple creates a ""model off-duty"" vibe simply by existing, giving you an elevated look no matter what you're wearing underneath. Shop plaid coats, boxy blazers, classic trenches, and more here.",The Oversized Coat: A Winter Must-Have That You Need In Your Closet STAT,6,"the oversized coat: a winter must-have that you need in your closet stat nothing beats an oversized coat in the winter. a layering must-have, this chic closet staple creates a ""model off-duty"" vibe simply by existing, giving you an elevated look no matter what you're wearing underneath. shop plaid coats, boxy blazers, classic trenches, and more here."
188658671886272390,"Billie Eilish wore a Gucci set to the LACMA Gala that makes us want to cozy up in bed. Her chic gown with lace-trimmed slits was accompanied by a matching robe and sleeping eye mask, a look that the artist definitely rocked on the carpet.",Billie Eilish Is A Walking Dream In This Pajama Gown By Gucci,2,"billie eilish is a walking dream in this pajama gown by gucci billie eilish wore a gucci set to the lacma gala that makes us want to cozy up in bed. her chic gown with lace-trimmed slits was accompanied by a matching robe and sleeping eye mask, a look that the artist definitely rocked on the carpet."
188658671886270279,"With our latest Hero from @Prada, all eyes will be on you. Whether you plan on carrying it to every party or gifting it to that special someone who deserves it (including yourself), this dazzling bag is perfect for the holiday season. See how our editors styled this soirée-ready accessory for some festive outfit inspiration.",This Dazzling Prada Hero Is The Party Bag Of Your Dreams,5,"this dazzling prada hero is the party bag of your dreams with our latest hero from @prada, all eyes will be on you. whether you plan on carrying it to every party or gifting it to that special someone who deserves it (including yourself), this dazzling bag is perfect for the holiday season. see how our editors styled this soirée-ready accessory for some festive outfit inspiration."
188658671886269143,"We hope you’re in the mood to party, Sagittarius, because this season, you’re being gifted a burst of energy to prepare for the upcoming festivities! Whether you’re planning the soirée or simply attending it, all eyes will be on you (perhaps even some with romantic intentions). Read more about your sign and season here!",What You Need To Gift The Sagittarius In Your Life For Sagittarius Season!,2,"what you need to gift the sagittarius in your life for sagittarius season! we hope you’re in the mood to party, sagittarius, because this season, you’re being gifted a burst of energy to prepare for the upcoming festivities! whether you’re planning the soirée or simply attending it, all eyes will be on you (perhaps even some with romantic intentions). read more about your sign and season here!"
188658671886268534,"Looking for winter basics? Our cozy and chic new arrivals will create a stylish base for the rest of your wardrobe to revolve around. Cashmere sweaters, Chelsea boots, wool coats, classic bags—these are the luxury pieces that will last you a lifetime and will never go out of style. Shop them here.",Fill Out Your Winter Basics Collection With Our New Arrivals,5,"fill out your winter basics collection with our new arrivals looking for winter basics? our cozy and chic new arrivals will create a stylish base for the rest of your wardrobe to revolve around. cashmere sweaters, chelsea boots, wool coats, classic bags—these are the luxury pieces that will last you a lifetime and will never go out of style. shop them here."
188658671886265664,"Florals for winter is nothing new, but Sandra Oh takes the trend to a next level with this stunning gown decorated with hanging petal details. The pastels and greens against the black fabric of the dress creates an eye-catching contrast that we can't help but be envy.",Sandra Oh Wins The Dark Floral Trend For Winter,4,"sandra oh wins the dark floral trend for winter florals for winter is nothing new, but sandra oh takes the trend to a next level with this stunning gown decorated with hanging petal details. the pastels and greens against the black fabric of the dress creates an eye-catching contrast that we can't help but be envy."
188658671886264942,We're loving this extremely chic hooded dress on Laura Harrier. The silhouette and lack of details is perfect for the incorporation of the head covering—we're absolutely obsessed.,Laura Harrier Looked So Chic At The LACMA Gala In This Hooded Gown,6,laura harrier looked so chic at the lacma gala in this hooded gown we're loving this extremely chic hooded dress on laura harrier. the silhouette and lack of details is perfect for the incorporation of the head covering—we're absolutely obsessed.
188658671886262674,"Something simple and chic is all you need for your winter wardrobe upgrade. Both statement pieces and closet staples alike are on our wishlists this year, and a unique Jacquemus bag with a Miu Miu basic create the perfect winter outfit inspo.",Shop Our Designer New Arrivals to Upgrade Your Winter Outfits,3,"shop our designer new arrivals to upgrade your winter outfits something simple and chic is all you need for your winter wardrobe upgrade. both statement pieces and closet staples alike are on our wishlists this year, and a unique jacquemus bag with a miu miu basic create the perfect winter outfit inspo."
188658671886261963,"Upgrade your monochromatic outfit with pops of color from your shoes, accessories, bags, and more to emphasize the stark contrasts. If you're looking for standout sneaks you can wear with almost any look, check out our edit of luxe fashion sneakers and find your match.",Find Your Sneaker Match Here,2,"find your sneaker match here upgrade your monochromatic outfit with pops of color from your shoes, accessories, bags, and more to emphasize the stark contrasts. if you're looking for standout sneaks you can wear with almost any look, check out our edit of luxe fashion sneakers and find your match."
188658671886261002,"Need a new suit for the office? We've got you covered. Need a new suit for going out? We've got that, too. Shop our edit of designer blazers and chic trousers for a stunning corporate chic look from brands like Sacai, Dries Van Noten, Veronica Beard, Jacquemus, and more.",New Suiting For a New Winter You,4,"new suiting for a new winter you need a new suit for the office? we've got you covered. need a new suit for going out? we've got that, too. shop our edit of designer blazers and chic trousers for a stunning corporate chic look from brands like sacai, dries van noten, veronica beard, jacquemus, and more."
188658671886258624,"Made for the whimsical person in your life, Sylvia Toledano's gold-plated jewelry is the gift that will complete any boho look that simply needs an extra bit of shine. Perfectly stackable cuffs, eye-catching gemstone earrings, large hoops with subtle enamel details—these eccentric pieces will delight anyone who has adopted the cottagecore aesthetic.",The Jewelry Brand For The Bohemian in Your Life,1,"the jewelry brand for the bohemian in your life made for the whimsical person in your life, sylvia toledano's gold-plated jewelry is the gift that will complete any boho look that simply needs an extra bit of shine. perfectly stackable cuffs, eye-catching gemstone earrings, large hoops with subtle enamel details—these eccentric pieces will delight anyone who has adopted the cottagecore aesthetic."
188658671886257809,"🚨 PINK ALERT 🚨 Your fuchsia favorites have hit the ShopBAZAAR pages, and they're selling out fast. Pink is the color of the season, after all, and you don't want to miss out on these fresh off the runway statements to complete your fall and winter wardrobes. Shop more Valentino pink here! 💗",Shop Valentino Pink Pieces to Add Some Color to Your Fall Outfits and Winter Wardrobes,2,"shop valentino pink pieces to add some color to your fall outfits and winter wardrobes 🚨 pink alert 🚨 your fuchsia favorites have hit the shopbazaar pages, and they're selling out fast. pink is the color of the season, after all, and you don't want to miss out on these fresh off the runway statements to complete your fall and winter wardrobes. shop more valentino pink here! 💗"
188658671886257166,"Show your hosts genuine appreciation with an exceptional gift. Quirky pillows, colorful glassware, ultra-cool diffusers, beautiful coffee table books—these are fail-proof crowd pleasers.",Find the Perfect Holiday Gift for the Hostess with the Mostest,2,"find the perfect holiday gift for the hostess with the mostest show your hosts genuine appreciation with an exceptional gift. quirky pillows, colorful glassware, ultra-cool diffusers, beautiful coffee table books—these are fail-proof crowd pleasers."
188658671886254013,"Get a fresh start for holiday season with brand new pieces you're going to love for this fall and winter and many more seasons to come. Whether you're shopping for timeless classics (like a new trench coat) or resurgent trends that perfectly fit into your style (like a pair of flats), you'll fall in love with the pieces our editors have chosen to curate your luxurious and chic wardrobe.",Shop Our New Arrivals for Designer Fall Outfits,1,"shop our new arrivals for designer fall outfits get a fresh start for holiday season with brand new pieces you're going to love for this fall and winter and many more seasons to come. whether you're shopping for timeless classics (like a new trench coat) or resurgent trends that perfectly fit into your style (like a pair of flats), you'll fall in love with the pieces our editors have chosen to curate your luxurious and chic wardrobe."
188658671886253368,"Whether you’re tightening the purse strings or getting ready to splurge with a generous budget this season, we have exactly what you’re looking for. Shop gifts under $100, gifts between $100 and $300, and gifts over $300—from designer clothing to luxe home decor. Harper's BAZAAR, 2019 Photography by Txema Yeste Styling by Joanna Hillman",Shop For Holiday Gifts By Your Price Point,1,"shop for holiday gifts by your price point whether you’re tightening the purse strings or getting ready to splurge with a generous budget this season, we have exactly what you’re looking for. shop gifts under $100, gifts between $100 and $300, and gifts over $300—from designer clothing to luxe home decor. harper's bazaar, 2019 photography by txema yeste styling by joanna hillman"
188658671886252542,"Just casually laying around, don't mind us. ✨ If you're someone who likes to look as glamorous as possible no matter where you are or what the occasion, you're sure to fall in love with our edit of stunning gowns and festive cocktail dresses, perfect for the season. Even if you're just lounging on the couch, you deserve to wear something that makes you look and feel luxurious.",Holiday Gowns & Cocktail Dresses Perfect for the Festivities,4,"holiday gowns & cocktail dresses perfect for the festivities just casually laying around, don't mind us. ✨ if you're someone who likes to look as glamorous as possible no matter where you are or what the occasion, you're sure to fall in love with our edit of stunning gowns and festive cocktail dresses, perfect for the season. even if you're just lounging on the couch, you deserve to wear something that makes you look and feel luxurious."
188658671886250048,"You can take your favorite breezy dresses straight into the winter—just add pants. Not only does this combination guarantee warmth, but it also gives your style a je ne sais quoi flair. If you’re new to this look, first try with your go-to denim. Then take it up a notch with contrasting colors and patterns. But of course, matching sets are your best bet.",Here's How to Layer a Dress Over Pants,2,"here's how to layer a dress over pants you can take your favorite breezy dresses straight into the winter—just add pants. not only does this combination guarantee warmth, but it also gives your style a je ne sais quoi flair. if you’re new to this look, first try with your go-to denim. then take it up a notch with contrasting colors and patterns. but of course, matching sets are your best bet."
